Do you have a mobile device with Internet connection?,Do you use the mobile device for your studies?,What type of mobile device do you own?,Gender,How often do you use the mobile device for your studies?,Do you use mobile learning for college studies or self-study?,"If you use mobile learning for college preparation, what is the main reason? (Select all that apply)",Where do you typically use your mobile device for your studies? (Select all that apply),What do you consider as negative features of mobile devices? (Select all that apply),I find mobile learning resources helpful for my studies.,I feel comfortable using mobile devices for educational purposes.,I believe mobile learning enhances my learning experience.,I prefer mobile learning over traditional classroom methods.,I encounter technical difficulties while using mobile learning platforms.,Applications,LMS courses,Other (please specify),Web pages
0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.05463406882731627,-2.0706395853773936,-0.7003276415423962,0.005927107789296422
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.006169757288885329,-0.19380328391744608,-1.7119788127606317,0.5109485000889231
1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.20733352135916877,-0.5105784973026558,-0.9236474459113817,-1.4028155588817857
0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.18950965219613997,0.004697706934954949,-0.8916607383205175,0.023136791938937404
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.1537772980783196,-0.5891419207756853,-0.16489078177410105,0.9661437782762949
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.618112696516339,-1.5983349362514712,0.660943239443134,1.4373082860844224
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.19958302761645025,1.2704216809250348,0.7587661080390565,-1.2092157202922758
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0944838414085298,0.3351263825948555,1.5773607673056915,-0.7751262108463656
1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0838319204012687,0.013543002959472035,0.40695630584733417,-2.8925891019496617
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.44754067938870506,1.5043457326963687,0.4314900880233198,-1.1402290413889682
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.9047274499906104,-0.0909540897074244,0.9408979979491656,0.039873063382202055
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.3290631916794993,-1.0744801613745656,-1.272311398859183,-0.11202378447290864
0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7119388486345727,-1.0283931695529074,0.09320969167755876,1.0571428962593548
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.3932047892320996,1.5723948667971823,0.49115775603213696,0.20310317085778865
0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2712879090186655,0.6750000888706681,0.2330641497907111,0.3642056850050034
0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.9631042905671243,-1.7325088822878996,1.0092369172475986,-0.4493717225841589
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.1853675000794347,1.9068065991810914,-1.2659209536722138,0.367556084288031
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.3475101188781751,1.3355332316233826,0.6989690317525235,0.9249309814042982
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.06007354943131267,0.3022433817971583,-0.8922558246198186,-0.7258255909966437
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.019440222230061695,0.5984469257531436,1.8217914485347986,0.300600869459705
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3388761972356764,-0.8267692115768046,0.7432757725009121,-0.003275055881754339
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.276860418286002,-0.6016065982416038,-1.7020983372170062,0.19618650866454315
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1274395892839288,0.5428571402887222,-1.6715046428264315,0.4834570246776636
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.16208963049470998,2.878679709547488,-0.15296180947302315,0.4241535413139733
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.4645769423328434,0.35115837626513086,-0.49908815549657637,-0.7905738805801786
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8255333846487437,0.8933216137036708,-2.1377768271694353,-0.22801781322088385
1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.6940732723865876,0.02261878570950611,1.724973723528382,1.3987019445908802
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-3.2220642911008954,0.5216883176431454,-0.19679452996017835,0.5527403348575431
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0990653395284142,-0.2598835310747013,-0.06922085357725327,-1.117165263895116
0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.3679143552251302,1.7055057636374733,0.22473130049104073,-0.7811954504279457
0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.036720708904049354,-1.9305280428521472,-0.1494380225230272,0.2817012424928673
1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.3248235644313322,-0.9300079158872383,0.8657295551827566,0.800816645093002
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3200032491587435,-0.2891248306002846,0.33104715257875,0.3815481667381694
0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.37693478242191686,1.3061037582681227,0.9093414070899178,1.0114207466969123
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0899980077046142,1.0414849028991278,2.0261640969924337,0.9808102750780724
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.5456425262374083,0.758231432458661,-0.26228004864851234,0.06276621294877884
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.1068375525959109,-1.0292022081918708,0.6893271326852106,0.03177971288757933
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7051803883341019,2.2121561475299503,-0.06097763648085911,1.5992306738741906
1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9800006702261963,-0.26900267117189297,0.1843451611693049,-0.25058920951924785
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.14943451258467258,0.3153757655818621,-0.8322135633755107,-0.12752511456663493
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5208457516513754,-0.09073869344827154,1.7537276966945334,-0.09972024694465216
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.831656679681326,0.49529543921622743,-0.6220760938669225,-2.127695480922774
0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.1780823341843794,0.0722614873646354,-1.1520378477835849,0.6961240181206821
1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.4283226130370417,0.12928206754603272,0.2320076139092279,0.25261806873950493
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.5627432361154171,2.1579665636512884,1.026516368545721,0.804696833149015
0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.5159541060339473,0.3705240141566621,0.39317799366403394,1.503681754718574
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.06955929790213505,-0.9528454188946958,-0.2708182375797095,-0.9612227673506992
0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5505929824452556,1.2991307319845757,0.08507437251718916,2.0314257530329405
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.2175514933712344,1.1813050064654536,0.27111900470005773,-0.45648742289376204
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.7064766423080041,-1.761846256325942,-1.8063378069359142,-0.3235445679111599
1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.7370277822643103,0.8192773741917532,1.4240340341229316,0.9817071540647729
0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.3255955322422708,-0.514755152409404,-2.362896826429142,-0.7185779695906288
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4837261533616726,-1.4827648483817477,-1.096947145122088,-1.2142904546043087
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.37457392277776214,1.1111990079583922,0.6911313433045541,-2.102335821012635
1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.6850997098639628,-1.1750691302181113,0.0370430341712882,0.26131873519637905
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.9460977377590678,0.015710255886277644,-0.05283266101858813,-1.5314410484507606
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6719209148459154,-0.7010899236701462,-0.5582799899226866,-0.44160665012935085
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.9692589937104831,-1.4404223369602902,-0.5191035231039423,0.21249867756637478
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.7660725020532912,-1.5721395136901848,-1.087932032461921,0.597852136348827
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-2.421191720184146,1.026401896497246,-0.01288206710957926,1.8096009857641577
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.18724145525037855,0.20963084908011725,1.1367937316563848,-1.3182897988853108
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.2894942077437093,1.5152988903055522,0.29838699931655344,1.0559216835506848
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.3051034788452216,2.2479497474255763,-2.4318328128784477,1.0311960997775846
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.15750904756653203,-0.2518811642174375,1.2906597641405657,-0.10121320464095429
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.4407477638092827,1.4413599910409218,0.8045916388042571,0.7035153442634349
1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.63101507377854,1.1675045297933984,0.5075107987711062,0.8075064402337491
1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0117140720724112,-0.24284812200192513,-1.928844883016245,1.0907372839331029
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0376072960256299,1.2282034171028415,0.2002367555386779,-0.7739858412581021
1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.82254751451447,1.0680485329142222,-0.2858580234224342,0.473392587152547
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.37100184515517537,0.09447833847293759,-0.08298870265304452,0.36164205486554946
0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.333046905242686,0.7112799665347671,-2.4240646573930356,0.6393087934731484
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.12302648089858895,1.311403603560903,0.9530192898089498,-0.5639426866403447
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.2918186069388786,2.067977970771568,0.5139864235767739,-0.8749459128198273
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7661020162118661,-0.4692026706672796,0.9059751956105381,-1.9757732858478296
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.00126673088840081,-0.41279583425160227,-0.31247319120994727,-0.9781997914237799
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.08759630140612494,0.618440989765132,-0.9588210751308645,0.7637951047119949
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3756581296771208,1.721757326623915,-0.9389401099703633,-1.8388829139740765
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9204994520283126,0.08158526929985818,-0.21970278490315084,0.847367393434724
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.475377182062711,-0.6799509705589014,-0.2571467195944092,0.5346551713995633
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4567878085092173,1.2102256576525623,-0.219823545212559,0.25989317826285
0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.6283581297192808,1.5994638766669804,-0.43407906515679334,2.3603915967906772
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6541665839611079,1.622229346459821,0.3906638022620818,-0.8342285058646662
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6518562611780266,-0.29843185909100844,0.012323705144041503,-0.11242885773668036
0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0872192542255272,-0.6837721608053222,-0.3579339696233818,0.9635676895090567
0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.02319636806543313,-0.06738108901159766,-0.7579652358443811,1.2298466660282272
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.22597947817292133,0.04410402012074083,-0.09873222868263008,2.969199118395044
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.028173392153951583,-0.7711472565844596,-1.2106222762108005,0.7055297432496683
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4359237025227447,-0.5139296272228973,-0.31178801972678993,1.2893728546392293
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7049799828011599,0.21143650998202076,-0.07371134551370252,0.22410337706868486
1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.134500062978768,-0.8669404817582828,-0.022015960244890633,-0.1904570614787263
1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.253736841040127,-1.6751480934429692,0.18545463100250792,-0.8035790795354095
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.773449015565252,-0.4115429858884396,-0.07850653321812291,-0.6376849674329546
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.4565619604053686,-1.6176854229035382,-0.37109882599699556,-1.053377903410276
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.4923286985217336,0.8897327528354723,-0.19636385308070425,-1.1685442185386363
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2374793171375356,2.6718619805251977,-1.5237222938427022,-1.165171008917628
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.15668535206327233,-0.18022686709474267,0.11588138830951981,-0.6455056067666299
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.7831552739259837,0.27168643073586285,-0.24935236494956942,0.031951840869519445
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.22810927335129336,1.8412933277018277,0.8584091895644269,1.0379325563318307
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.20904747632551518,-0.6572467839799309,-1.4562072737544212,-0.11014225112877625
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05464311736116863,0.8580986189586179,0.7460192207173588,-1.0563072352532628
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0311346990667052,0.19620347726575318,-1.0097255934518041,1.592231990435976
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.17775165927684256,-0.5240172858426277,0.5131823835990139,0.259630595609487
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.053667909821192,1.1368951821019753,1.1105735239300905,-0.8198275317311325
1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.8737949204198995,0.8094417417197071,0.7228174851424667,-0.29747278813331196
1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4805859656241371,-0.18452239640985346,0.47270740453346866,0.11087665701445863
0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.925687495088757,0.12408561478769503,-1.5415962952602127,-0.11419543714033864
0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02643937045243553,-0.20809143027607765,0.5145689347804289,0.6142317877897515
1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.37720886718856794,-1.478841816827847,-1.1714499381066057,-0.9874877818123883
0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.11586324609647353,-2.5724984409938103,0.19978124939670305,0.4821621943702107
1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.2334970124908535,1.2334519439808758,-0.5690181700803514,1.4389682559096275
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.39272525888519466,0.0990553964683938,-0.6794922782262549,-0.18226791253631236
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.3801147403283442,1.1807138772079104,-0.8912684453338612,1.0303125241547277
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9566322193672119,1.0649910183164555,0.8155792957434915,-2.235917349875528
1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.20125186108172294,0.6560351899241996,0.7813522843464482,0.33335484110469554
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.370202089624045,0.29550834898271017,1.2145034189428099,1.2944960745394303
1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.1867663279690052,1.7123136493018911,0.35065889224622665,0.5265090813850115
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4288847794792513,1.7280586687383999,-0.9777044513104503,-0.12031395193928653
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7491515118388771,-0.49721433548950755,2.194262104590959,1.3349323373801643
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.205035532401868,0.6771902074436783,0.38153154726004573,-0.36049045982074207
1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.5839848322898864,0.6053278002527203,0.8954364365366936,-0.6232673503745901
1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.44447479373333826,0.4147724659131414,0.1448852777243857,0.862187103067753
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-2.4887841378598137,1.2341871122096346,0.42456843511884457,-0.8617409031151294
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.16688307565116642,0.5323351951815292,1.4192450546527475,1.1334936696490552
0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7482249463922354,-0.9106102428874601,0.30165629861073234,0.14742834146217867
1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11611676476248066,0.5823372373352482,0.09357534035453784,-0.30750327999049176
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.8203595845832057,0.24777750370350066,1.131363289983383,-1.5402520643061592
0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.45140992917373274,1.3014979354682847,-1.397996983515288,-0.43160857185052975
0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.1900969602159255,-2.551960213395829,0.7522895628444397,0.6050074722677141
0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.2106978878527388,-1.1313540914758657,1.1881592727298986,-0.220881282123954
1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.9947902116443479,1.4353921786365582,0.3137995468481212,-0.4008879736841797
1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4958886628070418,-0.33264652928596256,1.9363157111733043,0.20335978914160027
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.250148888766243,-2.492230847041435,-1.829293497901126,0.8359131422986277
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2841401540511136,1.049139155286704,-0.21275070383114125,1.0171692246740096
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.24927304580954354,-1.0266373606153927,-0.289885786874766,1.8133066581492356
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.5630599488455339,-0.6951018512922079,0.06462607172223057,-0.1994334203133412
1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.10532725375448491,-0.363417068672663,-0.11260011379892783,-2.0678359389001635
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.23086596320174016,0.15142642382011898,-0.6625968159188709,0.11763007819721777
1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6934534722705656,0.7747341584969284,-0.3857340861527542,-0.009814869711635907
1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.1987186176317026,-0.8400291542189627,1.466952652394973,-0.42187258686935974
1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.7687244278323724,0.454394335645974,-0.0344722534072082,0.38961842692725857
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.6537510270638164,-0.06354010665449392,-0.16271891095183716,-0.6546687771276534
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7981339830784984,0.4096084058263235,0.4636845809775369,-2.1768644547659775
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.322618240063043,0.7405866808256175,-0.32535596589025234,1.3339109863136933
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.06750813177025494,1.1891282723994483,-0.6739152786030884,-1.2974119180714871
0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.7999465037328328,0.44941402108526884,0.13350785578207147,1.2415929359406404
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.4874557131174806,-2.4088575487907145,0.11440126813729085,-0.4015172391640044
